latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
-33.89324,117.16911,337.7,0.41,0.37,1/8/19,609,N,VIIRS,n,1,290.9,3.4,0
-27.2363,151.19676,312.3,0.64,0.72,1/8/19,1404,N,VIIRS,n,1,278.4,3.4,0
-38.22901,147.16289,335.3,0.55,0.68,1/8/19,1407,N,VIIRS,n,1,278.9,3.4,2
-14.16672,130.01665,315,0.69,0.74,1/8/19,1541,N,VIIRS,n,1,289.1,3.4,0
-14.27852,130.72531,304.4,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,288.1,3.4,0
-14.28514,130.72388,328.8,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,290.8,3.4,0
-14.62355,130.60574,300.7,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,290.4,3.4,0
-14.16525,130.01006,330.4,0.69,0.75,1/8/19,1541,N,VIIRS,n,1,290.1,3.4,0
-15.4724,130.71523,332.3,0.59,0.7,1/8/19,1542,N,VIIRS,n,1,292.9,3.4,0
-28.02773,148.18285,315.1,0.52,0.5,1/8/19,1544,N,VIIRS,n,1,279.1,3.4,0
-28.02309,148.18343,330,0.52,0.5,1/8/19,1544,N,VIIRS,n,1,279.8,3.4,0
-14.22989,130.7057,328.1,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,290.8,3.4,0
-16.27421,136.77893,339.8,0.48,0.4,2/8/19,413,N,VIIRS,l,1,311.2,3.4,0
-15.18195,141.84396,334.4,0.4,0.37,2/8/19,413,N,VIIRS,n,1,303,3.4,0
-15.18135,141.84773,348.2,0.4,0.37,2/8/19,413,N,VIIRS,n,1,304.5,3.4,0
-11.79986,142.07472,332.5,0.44,0.38,2/8/19,414,N,VIIRS,n,1,299.1,3.4,0
-15.12865,130.45923,330.9,0.38,0.59,2/8/19,414,N,VIIRS,l,1,305,3.4,0
-14.32586,130.66412,344.2,0.36,0.58,2/8/19,414,N,VIIRS,n,1,305.8,3.4,0
-15.01044,131.78499,332,0.62,0.54,2/8/19,414,N,VIIRS,l,1,306.3,3.4,0
-12.71232,134.40033,331.3,0.39,0.44,2/8/19,414,N,VIIRS,l,1,306.1,3.4,0
-13.56841,131.47797,338,0.63,0.54,2/8/19,414,N,VIIRS,l,1,308.4,3.4,0
-13.58932,142.63478,335.8,0.44,0.39,2/8/19,414,N,VIIRS,n,1,300.3,3.4,0
-12.59537,142.4632,331.4,0.45,0.39,2/8/19,414,N,VIIRS,n,1,300.1,3.4,0
-12.13283,134.55644,312,0.78,0.78,2/8/19,1522,N,VIIRS,n,1,282.2,3.4,0
-12.13749,134.56233,296.3,0.47,0.64,2/8/19,1702,N,VIIRS,n,1,280.1,3.4,0
-11.72386,130.43158,324.3,0.49,0.49,2/8/19,1702,N,VIIRS,n,1,286,3.4,0
-11.71935,130.43217,321,0.49,0.49,2/8/19,1702,N,VIIRS,n,1,286.4,3.4,0
-12.13102,134.55869,347.5,0.47,0.64,2/8/19,1702,N,VIIRS,n,1,282.6,3.4,0
-13.60957,131.44695,302.9,0.61,0.53,2/8/19,1702,N,VIIRS,n,1,279.3,3.4,0
-13.61451,131.4462,329,0.61,0.53,2/8/19,1702,N,VIIRS,n,1,282.4,3.4,0
-11.38124,130.75012,312,0.51,0.49,2/8/19,1702,N,VIIRS,n,1,286,3.4,3
-19.48244,146.54788,333.6,0.38,0.59,1/8/19,431,N,VIIRS,n,1,289.1,3.3,0
-15.34569,142.29642,337.8,0.49,0.49,1/8/19,432,N,VIIRS,n,1,302.2,3.3,0
-15.34485,142.30101,330.4,0.49,0.49,1/8/19,432,N,VIIRS,n,1,299.8,3.3,0
-14.05059,142.33525,331.3,0.52,0.5,1/8/19,433,N,VIIRS,n,1,296.3,3.3,0
-14.05148,142.33031,333.5,0.52,0.5,1/8/19,433,N,VIIRS,n,1,299.2,3.3,0
-11.91943,142.14847,329,0.55,0.51,1/8/19,433,N,VIIRS,n,1,296.3,3.3,0
-15.13517,130.4424,334,0.57,0.43,1/8/19,433,N,VIIRS,l,1,307.9,3.3,0
-15.13588,130.43701,340.8,0.57,0.43,1/8/19,433,N,VIIRS,n,1,308.6,3.3,0
-12.64028,134.38374,331.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,292.9,3.3,0
-12.64081,134.38017,334.9,0.39,0.36,1/8/19,433,N,VIIRS,n,1,291.2,3.3,0
-12.44507,133.09116,334.3,0.41,0.37,1/8/19,433,N,VIIRS,n,1,307,3.3,0
-12.80873,134.24661,341.2,0.39,0.36,1/8/19,433,N,VIIRS,n,1,305.2,3.3,0
-13.04699,132.92668,335.3,0.41,0.37,1/8/19,433,N,VIIRS,l,1,307.5,3.3,0
-12.7274,132.47165,344.4,0.43,0.38,1/8/19,433,N,VIIRS,n,1,309.7,3.3,0
-12.28798,134.87842,340.4,0.38,0.36,1/8/19,433,N,VIIRS,n,1,305.1,3.3,0
-12.82629,135.72945,342.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,305.1,3.3,0
-11.73204,130.66031,339.8,0.5,0.41,1/8/19,434,N,VIIRS,n,1,307.2,3.3,0
-11.73908,131.07259,330.5,0.48,0.4,1/8/19,434,N,VIIRS,n,1,304.1,3.3,0
-11.72825,130.65981,332.9,0.5,0.41,1/8/19,434,N,VIIRS,n,1,304.7,3.3,0
-11.53951,132.64059,334.6,0.41,0.37,1/8/19,434,N,VIIRS,l,1,308.1,3.3,0
-11.53607,132.64008,335.2,0.41,0.37,1/8/19,434,N,VIIRS,l,1,305.4,3.3,0
-11.53661,132.63628,347.7,0.41,0.37,1/8/19,434,N,VIIRS,n,1,307.5,3.3,0
-13.30813,131.96722,309.6,0.54,0.68,1/8/19,1541,N,VIIRS,n,1,290.4,3.3,0
-14.23145,130.68095,318.4,0.63,0.72,1/8/19,1541,N,VIIRS,n,1,290.7,3.3,0
-13.37832,132.05006,310.4,0.68,0.74,1/8/19,1721,N,VIIRS,n,1,287.8,3.3,0
-14.62669,130.61972,326.4,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,291.1,3.3,0
-15.16492,131.19456,308.7,0.63,0.72,1/8/19,1722,N,VIIRS,n,1,288.1,3.3,0
-15.35354,130.75235,306.8,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,289.5,3.3,0
-14.62728,130.62509,319.1,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,290.1,3.3,0
-35.08009,146.94002,330.7,0.4,0.37,2/8/19,408,N,VIIRS,n,1,286.6,3.3,0
-15.77274,137.08205,339.7,0.46,0.39,2/8/19,413,N,VIIRS,l,1,310.5,3.3,0
-15.76852,137.08583,345.5,0.46,0.39,2/8/19,413,N,VIIRS,n,1,306.8,3.3,0
-15.76489,137.08528,335.4,0.46,0.39,2/8/19,413,N,VIIRS,n,1,305,3.3,3
-14.14493,129.98875,338.2,0.4,0.6,2/8/19,414,N,VIIRS,n,1,299.7,3.3,0
-14.14534,129.98497,347.2,0.4,0.6,2/8/19,414,N,VIIRS,n,1,300.6,3.3,0
-15.22989,130.2514,330.9,0.4,0.6,2/8/19,414,N,VIIRS,l,1,304.8,3.3,0
-14.15094,129.98561,331,0.4,0.6,2/8/19,414,N,VIIRS,n,1,300,3.3,0
-14.0451,129.80522,339.8,0.41,0.61,2/8/19,414,N,VIIRS,n,1,303.1,3.3,0
-15.24871,131.07762,333.6,0.35,0.57,2/8/19,414,N,VIIRS,n,1,308.3,3.3,0
-15.25508,131.06863,331.9,0.35,0.57,2/8/19,414,N,VIIRS,l,1,306.1,3.3,0
-12.68377,134.45911,341.8,0.39,0.44,2/8/19,414,N,VIIRS,n,1,306.3,3.3,0
-13.17653,134.63422,337.3,0.39,0.44,2/8/19,414,N,VIIRS,n,1,306.4,3.3,0
-13.17249,134.63365,333,0.39,0.44,2/8/19,414,N,VIIRS,l,1,306.9,3.3,0
-13.97828,131.22987,332.9,0.33,0.55,2/8/19,414,N,VIIRS,l,1,307.1,3.3,0
-12.98045,132.96251,330.3,0.49,0.49,2/8/19,414,N,VIIRS,l,1,305,3.3,0
-11.72803,130.42256,342.4,0.35,0.57,2/8/19,415,N,VIIRS,n,1,302.9,3.3,0
-11.40446,130.85541,341.5,0.32,0.55,2/8/19,415,N,VIIRS,n,1,301.8,3.3,0
-11.40955,130.85609,330.9,0.32,0.55,2/8/19,415,N,VIIRS,n,1,303.1,3.3,0
-14.61329,126.92384,337.7,0.55,0.68,2/8/19,555,N,VIIRS,n,1,301.3,3.3,0
-12.66469,134.44928,325.3,0.47,0.64,2/8/19,1702,N,VIIRS,n,1,282.1,3.3,0
-14.15404,130.64185,340,0.55,0.51,2/8/19,1703,N,VIIRS,n,1,286.1,3.3,0
-14.15468,130.64697,304.6,0.55,0.51,2/8/19,1703,N,VIIRS,n,1,284.2,3.3,0
-14.13704,130.65971,308.9,0.55,0.51,2/8/19,1703,N,VIIRS,n,1,285.4,3.3,0
-22.93831,128.18799,330.9,0.33,0.55,1/8/19,431,N,VIIRS,n,1,300.9,3.2,0
-15.76799,137.08452,333.1,0.4,0.37,1/8/19,432,N,VIIRS,l,1,303.8,3.2,0
-14.81018,144.63206,325.7,0.36,0.57,1/8/19,432,N,VIIRS,n,1,294.3,3.2,0
-14.8108,144.62881,338,0.36,0.57,1/8/19,432,N,VIIRS,n,1,294.9,3.2,0
-15.7576,137.04048,338.5,0.4,0.37,1/8/19,432,N,VIIRS,n,1,301.6,3.2,0
-15.62546,142.11838,338.5,0.47,0.48,1/8/19,432,N,VIIRS,n,1,301.3,3.2,0
-14.99265,144.76402,327.6,0.36,0.57,1/8/19,432,N,VIIRS,n,1,294.8,3.2,0
-14.99394,144.75763,326.4,0.36,0.57,1/8/19,432,N,VIIRS,n,1,294.4,3.2,0
-13.16114,141.63953,342.4,0.49,0.48,1/8/19,433,N,VIIRS,n,1,300.6,3.2,3
-14.17002,130.5816,335.4,0.54,0.42,1/8/19,433,N,VIIRS,n,1,304.4,3.2,0
-12.41637,136.33859,336.3,0.4,0.37,1/8/19,433,N,VIIRS,n,1,306.1,3.2,0
-12.41976,136.33913,330.2,0.4,0.37,1/8/19,433,N,VIIRS,l,1,304.6,3.2,0
-12.98728,134.16159,334.2,0.39,0.36,1/8/19,433,N,VIIRS,l,1,306.5,3.2,0
-13.3652,131.99927,336.7,0.45,0.39,1/8/19,433,N,VIIRS,l,1,309.5,3.2,0
-12.96928,134.50917,343.1,0.39,0.36,1/8/19,433,N,VIIRS,n,1,294.3,3.2,0
-12.96981,134.50562,331,0.39,0.36,1/8/19,433,N,VIIRS,n,1,292,3.2,0
-12.61814,133.66817,340.8,0.39,0.36,1/8/19,433,N,VIIRS,n,1,308.8,3.2,0
-13.05154,132.91956,335.8,0.41,0.37,1/8/19,433,N,VIIRS,n,1,305.3,3.2,0
-15.13842,129.93709,334.4,0.41,0.45,1/8/19,433,N,VIIRS,l,1,306.2,3.2,0
-14.6467,130.63399,320,0.62,0.71,1/8/19,1541,N,VIIRS,n,1,292.3,3.2,0
-14.64525,130.62738,310.1,0.62,0.72,1/8/19,1541,N,VIIRS,n,1,290.7,3.2,0
-15.39357,130.75832,323.5,0.59,0.7,1/8/19,1542,N,VIIRS,n,1,292.2,3.2,0
-15.3871,130.75974,318.2,0.59,0.7,1/8/19,1542,N,VIIRS,n,1,291.6,3.2,0
-15.49655,130.66566,314.8,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,289.7,3.2,0
-15.49713,130.67137,323.5,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,291,3.2,0
-15.26581,131.16322,310.1,0.63,0.72,1/8/19,1722,N,VIIRS,n,1,289.1,3.2,0
-16.14771,136.72572,341.8,0.48,0.4,2/8/19,413,N,VIIRS,l,1,313.1,3.2,0
-16.1471,136.73026,337.3,0.48,0.4,2/8/19,413,N,VIIRS,n,1,311,3.2,0
-16.15142,136.72624,339.8,0.48,0.4,2/8/19,413,N,VIIRS,l,1,310.1,3.2,0
-15.62011,142.74725,332.8,0.43,0.38,2/8/19,413,N,VIIRS,l,1,303.7,3.2,0
-15.39351,142.20479,333.5,0.41,0.37,2/8/19,413,N,VIIRS,l,1,307.2,3.2,0
-12.30933,134.91295,334.5,0.55,0.42,2/8/19,414,N,VIIRS,n,1,304.5,3.2,0
-15.4877,130.53629,356.2,0.38,0.59,2/8/19,414,N,VIIRS,n,1,309,3.2,0
-15.48221,130.53555,333.6,0.38,0.59,2/8/19,414,N,VIIRS,l,1,308.3,3.2,0
-12.93117,135.97704,332.7,0.49,0.4,2/8/19,414,N,VIIRS,n,1,301.1,3.2,0
-14.31129,141.89549,330.8,0.41,0.37,2/8/19,414,N,VIIRS,l,1,301.7,3.2,0
-12.31325,134.9135,336.9,0.55,0.42,2/8/19,414,N,VIIRS,n,1,306.9,3.2,0
-15.11866,130.49855,335.3,0.38,0.59,2/8/19,414,N,VIIRS,l,1,305.9,3.2,0
-15.11825,130.50215,335.7,0.38,0.59,2/8/19,414,N,VIIRS,n,1,308,3.2,0
-15.24048,131.19672,337.1,0.34,0.56,2/8/19,414,N,VIIRS,l,1,307.8,3.2,0
-15.12917,131.15245,333.4,0.34,0.56,2/8/19,414,N,VIIRS,l,1,307.8,3.2,0
-14.70945,130.68274,336.9,0.37,0.58,2/8/19,414,N,VIIRS,l,1,308.6,3.2,0
-14.70405,130.68222,343.6,0.37,0.58,2/8/19,414,N,VIIRS,n,1,307.8,3.2,0
-14.34608,130.67744,336.4,0.36,0.58,2/8/19,414,N,VIIRS,n,1,305.5,3.2,0
-13.08135,134.44418,334.7,0.4,0.44,2/8/19,414,N,VIIRS,l,1,305.3,3.2,0
-13.06541,134.47871,330.7,0.39,0.44,2/8/19,414,N,VIIRS,l,1,305.6,3.2,0
-13.06083,134.48184,345.4,0.39,0.44,2/8/19,414,N,VIIRS,n,1,307,3.2,0
-12.88247,134.51625,333.3,0.39,0.44,2/8/19,414,N,VIIRS,l,1,306.1,3.2,0
-12.25887,135.48074,333.2,0.51,0.41,2/8/19,414,N,VIIRS,l,1,303.4,3.2,0
-12.25508,135.48021,336.4,0.51,0.41,2/8/19,414,N,VIIRS,n,1,302.2,3.2,0
-15.2042,131.32947,343.4,0.34,0.56,2/8/19,414,N,VIIRS,n,1,308.4,3.2,0
-12.74533,142.20831,339.6,0.43,0.38,2/8/19,414,N,VIIRS,n,1,301.3,3.2,0
-11.3914,130.81535,343.5,0.32,0.55,2/8/19,415,N,VIIRS,n,1,301.1,3.2,0
-11.39179,130.81233,333,0.32,0.55,2/8/19,415,N,VIIRS,n,1,302.6,3.2,0
-11.3867,130.8116,335.8,0.32,0.55,2/8/19,415,N,VIIRS,n,1,299.5,3.2,0
-11.44661,130.50735,342.3,0.34,0.56,2/8/19,415,N,VIIRS,n,1,305.4,3.2,0
-11.42053,130.50423,351.5,0.34,0.56,2/8/19,415,N,VIIRS,n,1,302.2,3.2,0
-11.42093,130.5011,339.3,0.34,0.56,2/8/19,415,N,VIIRS,n,1,302.4,3.2,0
-20.80356,119.4445,342.6,0.46,0.39,2/8/19,553,N,VIIRS,n,1,309.5,3.2,0
-21.27248,120.16965,336.6,0.49,0.4,2/8/19,553,N,VIIRS,n,1,304.7,3.2,0
-16.07253,125.93728,338,0.45,0.63,2/8/19,554,N,VIIRS,n,1,299.2,3.2,0
-28.77291,149.54672,314,0.51,0.41,2/8/19,1525,N,VIIRS,n,1,279.3,3.2,0
-30.69448,150.09885,327.7,0.38,0.43,2/8/19,1526,N,VIIRS,n,1,276.2,3.2,0
-19.48203,146.5466,334.7,0.38,0.59,1/8/19,431,N,VIIRS,n,1,289.6,3.1,0
-14.96151,144.86337,335.1,0.37,0.58,1/8/19,432,N,VIIRS,n,1,293.5,3.1,0
-16.28582,136.90529,338.4,0.39,0.37,1/8/19,432,N,VIIRS,l,1,312.1,3.1,0
-16.27403,136.77412,339.5,0.39,0.36,1/8/19,432,N,VIIRS,l,1,312,3.1,0
-14.05695,142.32635,336.2,0.52,0.5,1/8/19,433,N,VIIRS,n,1,299.3,3.1,0
-14.05784,142.32144,333.9,0.52,0.5,1/8/19,433,N,VIIRS,n,1,299.9,3.1,0
-15.15756,130.36612,339.1,0.38,0.43,1/8/19,433,N,VIIRS,n,1,309,3.1,0
-14.22837,130.68271,335.6,0.54,0.42,1/8/19,433,N,VIIRS,n,1,306.2,3.1,0
-15.22332,131.18402,339,0.52,0.41,1/8/19,433,N,VIIRS,n,1,310.5,3.1,0
-15.15354,130.36554,340.6,0.38,0.43,1/8/19,433,N,VIIRS,n,1,310.2,3.1,0
-13.0548,141.89059,330.2,0.51,0.49,1/8/19,433,N,VIIRS,n,1,299.3,3.1,0
-12.76279,134.53082,330.6,0.38,0.36,1/8/19,433,N,VIIRS,n,1,299.8,3.1,0
-12.08588,134.74101,336.6,0.38,0.36,1/8/19,433,N,VIIRS,n,1,308.8,3.1,0
-12.08256,134.74049,341.7,0.38,0.36,1/8/19,433,N,VIIRS,n,1,310.4,3.1,0
-12.49486,133.1561,337.6,0.4,0.37,1/8/19,433,N,VIIRS,n,1,307.2,3.1,0
-12.60804,133.66664,338.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,308.2,3.1,0
-13.23872,135.72763,334.4,0.39,0.36,1/8/19,433,N,VIIRS,l,1,306.2,3.1,0
-13.23538,135.7271,333.8,0.39,0.36,1/8/19,433,N,VIIRS,l,1,306.4,3.1,0
-12.8564,135.73431,335.5,0.39,0.36,1/8/19,433,N,VIIRS,n,1,305.7,3.1,0
-12.93875,135.76672,337.2,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303,3.1,0
-13.23928,135.72406,351.8,0.39,0.36,1/8/19,433,N,VIIRS,n,1,304.9,3.1,0
-11.73519,130.66542,343.2,0.5,0.41,1/8/19,434,N,VIIRS,n,1,305.1,3.1,0
-11.73898,130.66592,335.2,0.5,0.41,1/8/19,434,N,VIIRS,n,1,303.4,3.1,0
-11.71194,131.0779,335.9,0.48,0.4,1/8/19,434,N,VIIRS,n,1,303.7,3.1,0
-11.70762,131.08183,331.8,0.48,0.4,1/8/19,434,N,VIIRS,n,1,302.5,3.1,0
-13.30498,131.96672,307.8,0.54,0.68,1/8/19,1541,N,VIIRS,n,1,289.6,3.1,0
-15.49171,130.68353,317,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,290.8,3.1,0
-15.50885,130.59117,317.5,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,291,3.1,0
-15.51054,130.60776,317.7,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,290.9,3.1,0
-15.49774,130.67746,318.4,0.59,0.7,1/8/19,1722,N,VIIRS,n,1,291.1,3.1,0
-15.1813,129.92711,310.6,0.52,0.67,1/8/19,1722,N,VIIRS,n,1,290.9,3.1,0
-15.50829,130.58572,320.3,0.58,0.7,1/8/19,1722,N,VIIRS,n,1,291,3.1,0
-14.15268,130.0379,320.6,0.52,0.66,1/8/19,1722,N,VIIRS,n,1,289.9,3.1,0
-14.62672,130.61378,316.6,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,290.1,3.1,0
-15.08907,130.58588,311.9,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,290.4,3.1,0
-15.13312,131.14886,307.5,0.63,0.72,1/8/19,1722,N,VIIRS,n,1,288,3.1,0
-14.62724,130.61885,325.8,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,290.7,3.1,0
-14.62027,130.6147,310.1,0.57,0.69,1/8/19,1722,N,VIIRS,n,1,289.5,3.1,0
-32.44629,116.16578,327.3,0.42,0.37,1/8/19,1727,N,VIIRS,n,1,282.2,3.1,0
-28.76657,149.42728,330.5,0.39,0.44,2/8/19,409,N,VIIRS,l,1,302.8,3.1,0
-14.77853,144.30295,333,0.52,0.41,2/8/19,413,N,VIIRS,n,1,298.2,3.1,0
-14.77935,144.29817,327,0.52,0.41,2/8/19,413,N,VIIRS,l,1,299.4,3.1,0
-15.36637,142.21994,332.5,0.41,0.37,2/8/19,413,N,VIIRS,l,1,305.5,3.1,0
-15.38039,142.19859,333.2,0.41,0.37,2/8/19,413,N,VIIRS,n,1,301.6,3.1,0
-14.28669,129.86356,333.7,0.41,0.61,2/8/19,414,N,VIIRS,l,1,307.4,3.1,0
-15.51431,130.5473,339,0.38,0.59,2/8/19,414,N,VIIRS,n,1,309.6,3.1,0
-15.51472,130.54361,338,0.38,0.59,2/8/19,414,N,VIIRS,n,1,308,3.1,0
-15.49851,130.43602,332.5,0.39,0.59,2/8/19,414,N,VIIRS,l,1,306.7,3.1,0
-15.49258,130.43909,341.2,0.39,0.59,2/8/19,414,N,VIIRS,n,1,308.6,3.1,0
-12.65241,136.24557,330.6,0.47,0.4,2/8/19,414,N,VIIRS,n,1,300.5,3.1,0
-13.63922,141.68858,337.8,0.41,0.37,2/8/19,414,N,VIIRS,n,1,303.3,3.1,0
-15.14121,131.18663,337.8,0.34,0.56,2/8/19,414,N,VIIRS,n,1,305.6,3.1,0
-15.06914,130.59514,332.2,0.37,0.58,2/8/19,414,N,VIIRS,l,1,306.3,3.1,0
-12.65572,134.38872,338.4,0.39,0.44,2/8/19,414,N,VIIRS,n,1,305.2,3.1,0
-12.67111,134.46104,336.3,0.39,0.44,2/8/19,414,N,VIIRS,l,1,307.6,3.1,0
-12.66705,134.46051,333.8,0.39,0.44,2/8/19,414,N,VIIRS,l,1,307.1,3.1,0
-12.65723,134.44075,336.3,0.39,0.44,2/8/19,414,N,VIIRS,n,1,308.3,3.1,0
-12.6577,134.43712,332.8,0.39,0.44,2/8/19,414,N,VIIRS,l,1,307.4,3.1,0
-13.0406,134.5088,339.8,0.39,0.44,2/8/19,414,N,VIIRS,n,1,304.5,3.1,0
-13.01144,132.97089,340.2,0.49,0.49,2/8/19,414,N,VIIRS,n,1,303.3,3.1,0
-11.39975,130.85165,337.4,0.32,0.55,2/8/19,415,N,VIIRS,n,1,302.1,3.1,0
-11.39467,130.85097,335.1,0.32,0.55,2/8/19,415,N,VIIRS,n,1,301,3.1,0
-11.39937,130.81213,336.7,0.32,0.55,2/8/19,415,N,VIIRS,n,1,303.7,3.1,0
-11.39973,130.80911,341.8,0.33,0.55,2/8/19,415,N,VIIRS,n,1,303.2,3.1,0
-11.52035,132.74828,335.8,0.48,0.48,2/8/19,415,N,VIIRS,n,1,301.1,3.1,0
-31.08595,116.11323,337.7,0.43,0.38,2/8/19,551,N,VIIRS,n,1,296.1,3.1,0
-27.85677,149.17862,313,0.48,0.4,2/8/19,1525,N,VIIRS,n,1,277.8,3.1,0
-27.85305,149.17923,338.9,0.48,0.4,2/8/19,1525,N,VIIRS,n,1,279.5,3.1,0
-27.56259,148.91362,330.6,0.47,0.39,2/8/19,1525,N,VIIRS,n,1,283,3.1,0
-27.55893,148.91425,320.6,0.47,0.39,2/8/19,1525,N,VIIRS,n,1,282.8,3.1,0
-34.46337,150.8889,296.8,0.47,0.47,2/8/19,1527,N,VIIRS,n,1,282.7,3.1,3
-32.38084,146.74501,328,0.43,0.38,2/8/19,1527,N,VIIRS,n,1,276.5,3.1,0
-12.95729,130.76659,325.5,0.54,0.51,2/8/19,1702,N,VIIRS,n,1,282.2,3.1,0
-13.61944,131.44536,318.4,0.61,0.53,2/8/19,1702,N,VIIRS,n,1,282.5,3.1,0
-13.6244,131.44475,318.3,0.61,0.53,2/8/19,1702,N,VIIRS,n,1,281.6,3.1,0
-42.71249,147.58301,326.5,0.46,0.39,1/8/19,424,N,VIIRS,n,1,287.1,3,0
-37.0943,147.5002,341.3,0.38,0.43,1/8/19,426,N,VIIRS,n,1,284.1,3,0
-34.4189,147.44533,330,0.43,0.46,1/8/19,427,N,VIIRS,n,1,288.5,3,0
-14.80372,144.62799,325.8,0.36,0.57,1/8/19,432,N,VIIRS,n,1,293.1,3,0
-16.25803,136.72232,339.2,0.39,0.36,1/8/19,432,N,VIIRS,l,1,312.6,3,0
-14.8176,144.64079,327.2,0.36,0.57,1/8/19,432,N,VIIRS,n,1,294.6,3,0
-14.81295,144.63664,328.7,0.36,0.57,1/8/19,432,N,VIIRS,n,1,294.1,3,0
-14.80898,144.62909,332.8,0.36,0.57,1/8/19,432,N,VIIRS,n,1,294.6,3,0
-14.98469,144.74892,337.7,0.36,0.57,1/8/19,432,N,VIIRS,n,1,295.6,3,0
-15.75342,137.06668,336.9,0.4,0.37,1/8/19,432,N,VIIRS,n,1,301.3,3,0
-14.01845,141.78592,330.6,0.48,0.48,1/8/19,433,N,VIIRS,n,1,298,3,0
-14.25918,130.71922,339.6,0.54,0.42,1/8/19,433,N,VIIRS,n,1,303.4,3,0
-14.26307,130.71976,335.1,0.54,0.42,1/8/19,433,N,VIIRS,n,1,304.8,3,0
-15.17796,131.20224,336.8,0.52,0.41,1/8/19,433,N,VIIRS,l,1,310.2,3,0
-16.08544,125.98051,343.3,0.38,0.59,1/8/19,433,N,VIIRS,n,1,307.3,3,0
-13.75021,134.47385,335.5,0.39,0.36,1/8/19,433,N,VIIRS,l,1,308.5,3,0
-13.75074,134.47025,345.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,309.3,3,0
-13.82422,134.38986,346.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,307.1,3,0
-13.81874,134.40372,340.1,0.39,0.36,1/8/19,433,N,VIIRS,n,1,309.2,3,0
-13.8154,134.4032,337.7,0.39,0.36,1/8/19,433,N,VIIRS,l,1,309.2,3,0
-12.14301,135.56131,341.7,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303.8,3,0
-12.26694,135.48254,333.9,0.39,0.36,1/8/19,433,N,VIIRS,n,1,306.3,3,0
-12.58891,134.07246,337.7,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303.2,3,0
-14.1801,130.1145,331.5,0.39,0.44,1/8/19,433,N,VIIRS,l,1,305.7,3,0
-13.24971,142.52919,331.6,0.55,0.51,1/8/19,433,N,VIIRS,n,1,297.1,3,0
-12.85187,136.12395,339,0.4,0.37,1/8/19,433,N,VIIRS,n,1,304.4,3,0
-15.40646,130.45137,335.1,0.57,0.43,1/8/19,433,N,VIIRS,l,1,308.3,3,0
-13.30939,135.66911,335.1,0.39,0.36,1/8/19,433,N,VIIRS,n,1,303.2,3,0
-15.41048,130.45193,341.1,0.57,0.43,1/8/19,433,N,VIIRS,n,1,309,3,0
-13.30883,135.6727,332.6,0.39,0.36,1/8/19,433,N,VIIRS,n,1,304.5,3,0
-15.15793,130.04723,334.6,0.4,0.44,1/8/19,433,N,VIIRS,l,1,309.1,3,0
-11.71996,131.07452,331.8,0.48,0.4,1/8/19,434,N,VIIRS,l,1,304.1,3,0
-11.53351,132.68217,340.8,0.41,0.37,1/8/19,434,N,VIIRS,n,1,308.2,3,0
-11.42427,130.4978,334,0.51,0.41,1/8/19,434,N,VIIRS,n,1,303.4,3,0
-11.53008,132.68167,345.7,0.41,0.37,1/8/19,434,N,VIIRS,n,1,305.7,3,0
-32.94585,116.05243,327,0.4,0.37,1/8/19,609,N,VIIRS,n,1,289.3,3,0
-15.26637,131.16432,305.6,0.56,0.69,1/8/19,1541,N,VIIRS,n,1,289.1,3,0
-15.25038,131.08961,314.4,0.57,0.69,1/8/19,1541,N,VIIRS,n,1,288.3,3,0
-14.87749,134.00664,319.2,0.37,0.58,1/8/19,1541,N,VIIRS,n,1,288.5,3,0
-15.3818,142.29193,326.3,0.4,0.37,1/8/19,1541,N,VIIRS,n,1,291.1,3,0
-14.16499,130.5885,314.6,0.64,0.72,1/8/19,1541,N,VIIRS,n,1,290.3,3,0
-15.37904,142.2962,327.3,0.4,0.37,1/8/19,1541,N,VIIRS,n,1,291.7,3,0
-15.37844,142.29251,338,0.4,0.37,1/8/19,1541,N,VIIRS,n,1,293.7,3,0
